0,0,0,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,17,5,0,0,5,0,3,0,5,0,2,0,0,0,90,0,17,0,5,0,19,0,1,25,2,57,0,75,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,2,0,3,1,1,0,0,0,0
0,20,3,0,0,2,0,4,0,3,0,1,0,3,0,99,0,2,0,14,0,22,0,0,40,0,83,0,0,0,75,0
9,0,0,1,2,0,3,0,2,0,4,1,3,1,110,0,13,0,4,0,11,0,39,99,1,106,0,0,0,1,0,0
5,15,2,0,0,0,0,2,3,9,1,6,1,94,0,8,1,4,0,31,0,54,0,2,75,0,1,0,83,1,57,1
9,1,0,0,1,1,2,1,0,0,1,1,4,1,115,1,1,0,8,1,21,4,46,104,0,0,0,106,0,3,2,0
5,18,9,0,0,2,0,5,2,5,0,10,1,104,0,18,1,33,1,58,0,82,0,1,0,0,75,1,40,0,25,1
10,0,0,4,9,0,3,1,12,1,7,2,80,1,10,0,14,0,47,0,64,1,108,0,1,104,2,99,0,2,1,0
12,0,0,2,8,0,7,1,11,2,4,1,91,0,28,0,37,0,77,0,90,0,0,108,0,46,0,39,0,1,0,0
4,21,4,1,1,6,0,7,1,2,1,83,1,17,0,28,0,46,1,74,0,0,0,1,82,4,54,0,22,0,19,0
5,0,0,0,4,2,5,0,2,0,80,3,20,1,45,0,81,0,108,0,0,0,90,64,0,21,0,11,0,1,0,0
0,16,4,0,0,3,0,8,0,2,0,123,0,36,0,69,0,72,0,1,0,74,0,0,58,1,31,0,14,0,5,0
14,0,0,1,3,0,3,0,4,0,144,1,49,0,114,0,147,0,0,0,108,1,77,47,1,8,0,4,0,2,0,0
0,20,8,0,0,3,0,8,1,108,0,40,0,59,1,102,0,1,0,72,0,46,0,0,33,0,4,0,2,0,17,0
16,4,0,5,11,0,4,2,102,3,52,0,70,1,139,1,0,0,147,0,81,0,37,14,1,1,1,13,0,1,0,0
1,17,3,0,2,4,0,25,3,151,1,94,1,124,1,0,1,102,0,69,0,28,0,0,18,1,8,0,99,0,90,0
6,0,0,5,6,0,14,1,149,0,66,0,107,0,0,1,139,1,114,0,45,0,28,10,0,115,0,110,0,0,0,0
0,14,2,3,1,7,0,125,2,66,0,82,0,0,0,124,1,59,0,36,1,17,0,1,104,1,94,1,3,0,0,0
12,0,1,6,19,0,117,1,74,0,98,1,0,0,107,1,70,0,49,0,20,1,91,80,1,4,1,3,0,1,0,0
3,16,19,2,0,24,0,182,3,88,0,0,1,82,0,94,0,40,1,123,3,83,1,2,10,1,6,1,1,0,2,3
20,0,0,21,40,0,155,0,99,0,0,0,98,0,66,1,52,0,144,0,80,1,4,7,0,1,1,4,0,0,0,0
1,26,29,0,0,160,0,123,6,0,0,88,0,66,0,151,3,108,0,2,0,2,2,1,5,0,9,0,3,0,5,1
39,8,0,41,193,0,107,10,0,6,99,3,74,2,149,3,102,1,4,0,2,1,11,12,2,0,3,2,0,0,0,0
2,52,65,1,5,209,0,0,10,123,0,182,1,125,1,25,2,8,0,8,0,7,1,1,5,1,2,0,4,1,3,2
42,1,0,55,182,0,0,0,107,0,155,0,117,0,14,0,4,0,3,0,5,0,7,3,0,2,0,3,0,0,0,0
0,55,159,1,0,0,0,209,0,160,0,24,0,7,0,4,0,3,0,3,2,6,0,0,2,1,0,0,2,1,5,1
70,2,0,157,0,0,182,5,193,0,40,0,19,1,6,2,11,0,3,0,4,1,8,9,0,1,0,2,0,1,0,0
77,2,0,0,157,1,55,1,41,0,21,2,6,3,5,0,5,0,1,0,0,1,2,4,0,0,0,1,0,0,0,0
0,70,0,0,0,159,0,65,0,29,0,19,1,2,0,3,0,8,0,4,0,4,0,0,9,0,2,0,3,0,5,0
150,0,70,2,2,55,1,52,8,26,0,16,0,14,0,17,4,20,0,16,0,21,0,0,18,1,15,0,20,0,17,0
0,150,0,77,70,0,42,2,39,1,20,3,12,0,6,1,16,0,14,0,5,4,12,10,5,9,5,9,0,0,0,0
